1.010345	 210.023000 	 
1.013780	 212.505000 	 
1.017215	 223.917000 	 
1.020650	 223.186000 	 
1.024086	 223.231000 	 
1.027521	 230.632000 	 
1.030956	 231.830000 	 
1.034391	 228.166000 	 
1.037826	 225.568000 	 
1.041261	 227.423000 	 
1.044696	 227.960000 	 
1.048132	 227.041000 	 
1.051567	 222.696000 	 
1.055002	 219.131000 	 
1.058437	 217.113000 	 
1.061872	 219.837000 	 
1.065307	 221.841000 	 
1.068742	 230.074000 	 
1.072177	 236.234000 	 
1.075612	 232.129000 	 
1.079048	 226.303000 	 
1.082483	 235.933000 	 
1.085918	 231.047000 	 
1.089353	 219.394000 	 
1.092788	 219.601000 	 
1.096223	 232.202000 	 
1.099658	 228.690000 	 
1.103093	 227.862000 	 
1.106529	 229.502000 	 
1.109964	 227.045000 	 
1.113399	 228.438000 	 
1.116834	 222.967000 	 
1.120269	 217.538000 	 
1.123704	 224.698000 	 
1.127139	 217.745000 	 
1.130574	 216.255000 	 
1.134009	 218.680000 	 
1.137445	 221.113000 	 
1.140880	 222.560000 	 
1.144315	 218.896000 	 
1.147750	 220.607000 	 
1.151185	 216.223000 	 
1.154620	 212.013000 	 
1.158055	 216.317000 	 
1.161490	 213.570000 	 
1.164926	 216.883000 	 
1.168361	 219.732000 	 
1.171796	 226.605000 	 
1.175231	 232.629000 	 
1.178666	 230.948000 	 
1.182101	 231.014000 	 
1.185536	 233.670000 	 
1.188971	 219.306000 	 
1.192406	 212.127000 	 
1.195842	 213.259000 	 
1.199277	 216.749000 	 
1.202712	 221.044000 	 
1.206147	 233.190000 	 
1.209582	 229.357000 	 
1.213017	 222.615000 	 
1.216452	 217.875000 	 
1.219888	 210.187000 	 
1.223323	 207.652000 	 
1.226758	 209.346000 	 
1.230193	 217.447000 	 
1.233628	 233.889000 	 
1.237063	 231.167000 	 
1.240498	 231.455000 	 
1.243933	 218.637000 	 
1.247369	 215.794000 	 
1.250804	 219.725000 	 
1.254239	 228.155000 	 
1.257674	 230.498000 	 
1.261109	 228.249000 	 
1.264544	 223.958000 	 
1.267979	 223.488000 	 
1.271414	 224.808000 	 
1.274849	 218.806000 	 
1.278285	 209.748000 	 
1.281720	 213.476000 	 
1.285155	 219.863000 	 
1.288590	 223.543000 	 
1.292025	 224.477000 	 
1.295460	 218.279000 	 
1.298895	 221.927000 	 
1.302330	 216.014000 	 
1.305765	 214.344000 	 
1.309201	 211.330000 	 
1.312636	 212.601000 	 
1.316071	 216.384000 	 
1.319506	 213.766000 	 
1.322941	 224.358000 	 
1.326376	 223.293000 	 
1.329811	 224.771000 	 
1.333247	 227.326000 	 
1.336682	 219.150000 	 
1.340117	 217.634000 	 
1.343552	 223.027000 	 
1.346987	 218.189000 	 
1.350422	 212.562000 	 
1.353857	 210.812000 	 
1.357292	 214.942000 	 
1.360727	 220.692000 	 
1.364163	 217.572000 	 
1.367598	 217.581000 	 
1.371033	 228.048000 	 
1.374468	 228.020000 	 
1.377903	 223.673000 	 
1.381338	 223.207000 	 
1.384773	 219.083000 	 
1.388208	 221.039000 	 
1.391644	 221.389000 	 
1.395079	 217.582000 	 
1.398514	 222.671000 	 
1.401949	 222.796000 	 
1.405384	 219.226000 	 
1.408819	 224.904000 	 
1.412254	 231.793000 	 
1.415689	 232.768000 	 
1.419124	 225.530000 	 
1.422560	 219.103000 	 
1.425995	 215.135000 	 
1.429430	 217.498000 	 
1.432865	 220.422000 	 
1.436300	 216.925000 	 
1.439735	 219.515000 	 
1.443170	 217.627000 	 
1.446605	 213.060000 	 
1.450041	 210.728000 	 
1.453476	 208.778000 	 
1.456911	 209.299000 	 
1.460346	 210.595000 	 
1.463781	 209.901000 	 
1.467216	 216.440000 	 
1.470651	 219.596000 	 
1.474087	 217.904000 	 
1.477521	 211.258000 	 
1.480957	 212.574000 	 
1.484392	 219.079000 	 
1.487827	 221.239000 	 
1.491262	 218.312000 	 
1.494697	 213.231000 	 
1.498132	 213.031000 	 
1.501567	 215.555000 	 
1.505003	 216.264000 	 
1.508438	 217.375000 	 
1.511873	 218.376000 	 
1.515308	 220.492000 	 
1.518743	 221.940000 	 
1.522178	 223.094000 	 
1.525613	 223.927000 	 
1.529048	 224.718000 	 
1.532484	 221.720000 	 
1.535919	 220.986000 	 
1.539354	 217.539000 	 
1.542789	 223.847000 	 
1.546224	 233.144000 	 
1.549659	 230.770000 	 
1.553094	 231.650000 	 
1.556529	 226.696000 	 
1.559965	 229.782000 	 
1.563400	 230.296000 	 
1.566835	 226.765000 	 
1.570270	 223.708000 	 
1.573705	 233.492000 	 
1.577140	 240.968000 	 
1.580575	 238.923000 	 
1.584010	 235.700000 	 
1.587446	 235.715000 	 
1.590881	 243.186000 	 
1.594316	 250.509000 	 
1.597751	 254.663000 	 
1.601186	 266.186000 	 
1.604621	 300.695000 	 
1.608056	 357.040000 	 
1.611491	 520.596000 	 
1.614926	 817.759000 	 
1.618362	 1193.510000 	 
1.621797	 1543.550000 	 
1.625232	 1541.090000 	 
1.628667	 1309.780000 	 
1.632102	 901.368000 	 
1.635537	 656.898000 	 
1.638972	 506.740000 	 
1.642407	 438.166000 	 
1.645843	 423.645000 	 
1.649278	 427.212000 	 
1.652713	 458.234000 	 
1.656148	 582.410000 	 
1.659583	 808.034000 	 
1.663018	 1139.790000 	 
1.666453	 1329.720000 	 
1.669888	 1284.230000 	 
1.673324	 994.593000 	 
1.676759	 635.016000 	 
1.680194	 423.895000 	 
1.683629	 309.981000 	 
1.687064	 272.622000 	 
1.690499	 252.346000 	 
1.693934	 236.310000 	 
1.697369	 230.014000 	 
1.700805	 233.107000 	 
1.704240	 234.190000 	 
1.707675	 231.298000 	 
1.711110	 229.585000 	 
1.714545	 231.393000 	 
1.717980	 232.106000 	 
1.721415	 232.344000 	 
1.724850	 232.264000 	 
1.728285	 239.729000 	 
1.731721	 236.448000 	 
1.735156	 227.023000 	 
1.738591	 215.909000 	 
1.742026	 217.213000 	 
1.745461	 220.409000 	 
1.748896	 222.832000 	 
1.752331	 224.439000 	 
1.755766	 228.416000 	 
1.759202	 227.290000 	 
1.762637	 225.326000 	 
1.766072	 212.654000 	 
1.769507	 205.489000 	 
1.772942	 212.294000 	 
1.776377	 210.520000 	 
1.779812	 208.386000 	 
1.783247	 208.382000 	 
1.786683	 208.788000 	 
1.790118	 209.281000 	 
1.793553	 209.438000 	 
1.796988	 210.495000 	 
1.800423	 211.540000 	 
1.803858	 210.044000 	 
1.807293	 213.511000 	 
1.810728	 217.916000 	 
1.814163	 219.650000 	 
1.817599	 221.709000 	 
1.821034	 220.080000 	 
1.824469	 219.769000 	 
1.827904	 214.977000 	 
1.831339	 217.845000 	 
1.834774	 226.665000 	 
1.838209	 217.967000 	 
1.841644	 212.265000 	 
1.845080	 216.400000 	 
1.848515	 219.556000 	 
1.851950	 218.204000 	 
1.855385	 221.152000 	 
1.858820	 215.803000 	 
1.862255	 221.195000 	 
1.865690	 226.510000 	 
1.869125	 225.326000 	 
1.872561	 224.044000 	 
1.875996	 224.141000 	 
1.879431	 222.912000 	 
1.882866	 220.660000 	 
1.886301	 216.781000 	 
1.889736	 212.929000 	 
1.893171	 220.938000 	 
1.896606	 222.494000 	 
1.900041	 226.450000 	 
1.903477	 224.867000 	 
1.906912	 218.106000 	 
1.910347	 209.296000 	 
1.913782	 213.227000 	 
1.917217	 212.657000 	 
1.920652	 213.465000 	 
1.924087	 218.612000 	 
1.927523	 222.117000 	 
1.930958	 223.231000 	 
1.934393	 223.471000 	 
1.937828	 221.597000 	 
1.941263	 217.710000 	 
1.944698	 216.290000 	 
1.948133	 213.008000 	 
1.951568	 211.079000 	 
1.955003	 216.351000 	 
1.958439	 221.201000 	 
1.961874	 214.929000 	 
1.965309	 210.534000 	 
1.968744	 213.527000 	 
1.972179	 212.310000 	 
1.975614	 212.516000 	 
1.979049	 216.136000 	 
1.982485	 215.516000 	 
1.985920	 217.314000 	 
1.989355	 220.028000 	 
1.992790	 220.305000 	 
1.996225	 220.880000 	 
1.999660	 221.621000 	 
2.003095	 217.295000 	 
2.006530	 219.494000 	 
2.009965	 220.020000 	 
2.013401	 218.971000 	 
2.016836	 219.565000 	 
2.020271	 212.585000 	 
2.023706	 210.521000 	 
2.027141	 212.222000 	 
2.030576	 212.972000 	 
2.034011	 216.318000 	 
2.037446	 218.400000 	 
2.040881	 222.275000 	 
2.044316	 219.861000 	 
2.047752	 214.947000 	 
2.051187	 210.839000 	 
2.054622	 210.604000 	 
2.058057	 213.926000 	 
2.061492	 218.073000 	 
2.064927	 214.688000 	 
2.068363	 217.434000 	 
2.071798	 226.662000 	 
2.075233	 226.894000 	 
2.078668	 224.469000 	 
2.082103	 224.097000 	 
2.085538	 224.426000 	 
2.088973	 229.558000 	 
2.092408	 233.236000 	 
2.095843	 226.563000 	 
2.099279	 224.566000 	 
2.102714	 222.398000 	 
2.106149	 221.385000 	 
2.109584	 220.746000 	 
2.113019	 218.699000 	 
2.116454	 225.309000 	 
2.119889	 233.444000 	 
2.123324	 241.916000 	 
2.126759	 241.846000 	 
2.130195	 233.697000 	 
2.133630	 226.915000 	 
2.137065	 224.795000 	 
2.140500	 225.251000 	 
2.143935	 228.501000 	 
2.147370	 227.684000 	 
2.150806	 228.189000 	 
2.154241	 226.842000 	 
2.157675	 222.783000 	 
2.161111	 221.675000 	 
2.164546	 221.865000 	 
2.167981	 222.401000 	 
2.171416	 226.319000 	 
2.174851	 229.180000 	 
2.178286	 232.614000 	 
2.181721	 234.898000 	 
2.185157	 233.715000 	 
2.188592	 231.058000 	 
2.192027	 230.214000 	 
2.195462	 223.611000 	 
2.198897	 226.669000 	 
2.202332	 232.056000 	 
2.205767	 232.087000 	 
2.209203	 237.800000 	 
2.212638	 242.182000 	 
2.216073	 237.887000 	 
2.219508	 232.504000 	 
2.222943	 237.221000 	 
2.226378	 244.158000 	 
2.229813	 245.120000 	 
2.233248	 247.135000 	 
2.236683	 244.216000 	 
2.240118	 240.913000 	 
2.243554	 242.158000 	 
2.246989	 242.411000 	 
2.250424	 249.628000 	 
2.253859	 252.842000 	 
2.257294	 256.241000 	 
2.260729	 269.996000 	 
2.264164	 279.740000 	 
2.267600	 274.956000 	 
2.271035	 277.400000 	 
2.274470	 284.956000 	 
2.277905	 292.968000 	 
2.281340	 302.574000 	 
2.284775	 311.241000 	 
2.288210	 316.906000 	 
2.291645	 339.580000 	 
2.295080	 362.964000 	 
2.298516	 385.343000 	 
2.301951	 435.861000 	 
2.305386	 540.889000 	 
2.308821	 790.176000 	 
2.312256	 1503.690000 	 
2.315691	 3032.720000 	 
2.319126	 5464.280000 	 
2.322561	 8278.630000 	 
2.325997	 9246.460000 	 
2.329432	 8431.080000 	 
2.332867	 5919.070000 	 
2.336302	 3759.880000 	 
2.339737	 2350.580000 	 
2.343172	 1735.110000 	 
2.346607	 1729.950000 	 
2.350042	 2072.120000 	 
2.353477	 2672.700000 	 
2.356913	 3107.290000 	 
2.360348	 2996.690000 	 
2.363783	 2336.120000 	 
2.367218	 1462.500000 	 
2.370653	 883.587000 	 
2.374088	 567.002000 	 
2.377523	 438.085000 	 
2.380959	 375.219000 	 
2.384394	 335.517000 	 
2.387829	 311.789000 	 
2.391264	 301.643000 	 
2.394699	 288.316000 	 
2.398134	 279.678000 	 
2.401569	 275.638000 	 
2.405004	 275.136000 	 
2.408439	 276.948000 	 
2.411875	 273.178000 	 
2.415310	 265.867000 	 
2.418745	 261.740000 	 
2.422180	 260.250000 	 
2.425615	 252.928000 	 
2.429050	 243.781000 	 
2.432485	 239.930000 	 
2.435920	 235.404000 	 
2.439356	 231.906000 	 
2.442791	 230.418000 	 
2.446226	 231.738000 	 
2.449661	 233.004000 	 
2.453096	 230.474000 	 
2.456531	 225.182000 	 
2.459966	 223.037000 	 
2.463401	 223.784000 	 
2.466836	 226.904000 	 
2.470272	 230.685000 	 
2.473707	 232.790000 	 
2.477142	 234.408000 	 
2.480577	 238.882000 	 
2.484012	 235.658000 	 
2.487447	 230.232000 	 
2.490882	 228.980000 	 
2.494318	 221.007000 	 
2.497753	 220.148000 	 
2.501188	 217.012000 	 
2.504623	 217.771000 	 
2.508058	 218.968000 	 
2.511493	 217.541000 	 
2.514928	 219.061000 	 
2.518363	 221.029000 	 
2.521798	 221.376000 	 
2.525234	 216.925000 	 
2.528669	 214.139000 	 
2.532104	 214.636000 	 
